x1,x2,label
0.9415738468064709,0.5057786132372715,0.0
-1.0927630261995491,-0.0059282771369084395,0.0
0.4393508805331064,-0.5091773830188494,0.0
0.18774504272649084,0.07675539862085723,0.0
0.003034499914448621,-0.12346099290686806,0.0
0.3061957553475632,0.8506758850434706,0.0
-0.6824044799127458,0.7270995734599148,0.0
0.16166591539470965,0.3147598245935309,0.0
-0.8036991314973602,0.09555620313941238,0.0
1.0497261809209935,-0.7635373570971341,0.0
-1.3984650785976176,-1.2327503725628777,0.0
0.18814001723620644,1.686426572454196,0.0
0.7945697052458146,1.182722509393217,0.0
0.07010908286642939,0.988532718317093,0.0
-0.19180129167381066,0.4336008373662201,0.0
-0.18902179683880416,-0.38842012884088106,0.0
0.09383893585157145,-0.33668324756294643,0.0
0.9252301884786189,0.13789521216714565,0.0
0.282991196591824,-0.23874211510104124,0.0
0.8884600580740829,-0.5175805984867943,0.0
0.4668542070254395,-0.24810389376488315,0.0
-0.6642796991609615,-0.3460136643460895,0.0
-0.5689318527817151,-0.1503999426745692,0.0
-0.239808367764729,0.22073747884965203,0.0
0.399623285119882,-0.10424186392304428,0.0
-0.018317839331646768,0.20442047191148824,0.0
-0.38175215236004884,0.500744752255302,0.0
0.5955428237934418,0.14395336230962436,0.0
1.6933112003721327,0.6487414361738295,0.0
-0.07938862572196188,-0.2561002501874539,0.0
-0.1641776476492573,-0.35477590722079505,0.0
0.7981716362666896,-0.4934262045265408,0.0
-0.057362046281624224,-0.3742688481302023,0.0
0.7397629924102386,-1.0030705877569248,0.0
-0.2563256305839379,-0.08620034088580433,0.0
0.22581909096907105,0.3259075672406286,0.0
-0.15258649617842698,0.6993798417826967,0.0
0.22256453140186752,1.7448927956070557,0.0
-1.066544351782488,0.43883093722225786,0.0
-0.7390203045151627,-0.564277446422703,0.0
1.4036667758260617,1.2337699162009506,0.0
-1.3125213404801537,-0.15752479330574257,0.0
-0.04656145964312943,-1.5073480874448155,0.0
-0.034528385696438894,0.27813424191866803,0.0
0.15362965742844514,-1.4102493589401037,0.0
0.783268004390992,0.17291870418611827,0.0
-0.0437784158911006,-0.5330828248335019,0.0
0.5034310485080838,0.6493143439655117,0.0
-0.3408913276340749,0.06334800837236018,0.0
0.5847763341164225,-1.3820487739643597,0.0
0.08306783653630809,-1.3487757004137533,0.0
-0.6525953995945811,0.33216442451222516,0.0
-0.10208271711431738,-0.28294054210191827,0.0
-0.20929218953503875,0.5997740593000221,0.0
0.4998046077040523,-0.5566831963668377,0.0
0.20714037301438623,-0.33291100015720954,0.0
1.700114940138755,-0.522804163515451,0.0
-0.221203335663217,-0.24669677020495995,0.0
-0.3104384287499792,0.09977571409204611,0.0
0.1930750258377706,-1.14450235161073,0.0
-0.40525234434740354,-0.9336974139009834,0.0
0.8741291690856254,1.7432480833549517,0.0
0.9780928894603521,0.24482378373616576,0.0
0.7230280732977288,0.11795267098119154,0.0
1.1714755596730873,0.47226927149015774,0.0
-0.16259683112419396,-0.7987133092814984,0.0
-0.45252189715577346,0.22191168993768406,0.0
-0.8667969346023406,-0.15683143076871506,0.0
0.9474709800612539,0.020725095362532895,0.0
1.4038797243309198,1.0233006097324033,0.0
-0.20338470886103616,-0.9611777239818244,0.0
-0.033970346846911734,-0.3399679885159973,0.0
0.2671117687002381,1.1415588261198948,0.0
-0.7941544792851365,-0.2748721672577609,0.0
0.23500690304074234,0.8025472271510287,0.0
0.361129623549125,0.29295267151787513,0.0
0.9507400149025191,0.3489680274456952,0.0
-0.16758726604614127,0.04050671813661,0.0
-0.4999750150045766,0.3865504136569116,0.0
0.6664484304326673,-2.106893082018869,0.0
0.8613613125778226,-0.03996618656926678,0.0
0.3258973500618115,0.4683691553722258,0.0
-1.6228831274332907,-0.845649725955612,0.0
-0.2355380905687828,-0.5595977807195295,0.0
0.19386943249224414,-0.36409629787966163,0.0
-1.2099100466007644,0.4329595817700236,0.0
0.7779089405473364,0.399057498387384,0.0
-0.5040253154063661,-0.18445550622244394,0.0
0.38779720467080314,0.4265261388233364,0.0
0.7119583388348205,-0.20819062638310915,0.0
-1.0047142475213942,-0.48008786839856554,0.0
0.3775135690362066,0.5260693459462459,0.0
1.5733476880885593,0.0828597768485893,0.0
0.17296858605606868,-0.1253691997890718,0.0
-0.2868941003282878,0.5527985384780016,0.0
0.2499464177183419,-0.1465687299544888,0.0
-0.7634613418266775,-0.08702351029898545,0.0
-0.27646615455329326,0.8875418572590623,0.0
0.6697192725162953,-0.7228828229888598,0.0
0.82531266808499,-0.4044486833572515,0.0
0.09414242686772786,0.8504683493146981,0.0
-0.7246097720387549,0.11341933581332929,0.0
-0.7993667415000374,-1.3727061687662405,0.0
0.6976300066324179,0.019959762832251062,0.0
-0.5815017050541547,-1.1218615087989714,0.0
-0.2838841530398256,0.9490640734648349,0.0
0.2845886252236837,-0.2635821253272115,0.0
-0.4751923290430545,0.07482044127635107,0.0
-1.0941101344842867,0.9509218030490406,0.0
0.35580848255487074,0.844533410116,0.0
-0.39845868133987006,0.60445521034195,0.0
0.4864220963255356,-1.0840432867279568,0.0
0.10533112179105926,0.2228172438771555,0.0
-0.40652817887541404,-0.2546794515427174,0.0
0.30842958103216483,-0.02681199149964778,0.0
-0.7104417460402159,0.4182204883100155,0.0
0.16109120284698944,0.17619591871839047,0.0
0.06771483408561328,0.3175063106737221,0.0
-0.20223395904910835,-0.6100622440285995,0.0
-0.5245493739471726,0.7817596758886086,0.0
